car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,latitude,longitude
W100,BLK 537-547 WOODLANDS DRIVE 16,23428.6148,45604.4370,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,0,4.50,N,1.428704,103.792240
W101,BLK 686 WOODLANDS DRIVE 73,24936.0215,47134.7585,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N,1.442544,103.805786
W102,BLK 687 WOODLANDS DRIVE 75,25028.4866,46986.6400,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.441205,103.806617
W103,BLK 766A WOODLANDS CIRCLE,23995.6932,47488.7994,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N,1.445746,103.797336
W104,BLK 688 WOODLANDS DR 75,25131.0901,47292.9142,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N,1.443975,103.807539
W105,BLK 689 WOODLANDS DR 75,25278.0655,47369.5027,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N,1.444667,103.808859
W106,BLK 690 WOODLANDS DRIVE 75,25235.6886,47178.0376,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N,1.442936,103.808479
W107,BLK 569A-569B CHAMPIONS WAY,23134.4358,45725.6660,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N,1.429801,103.789597
W108,BLK 302A WOODLANDS STREET 31,21543.8287,45922.7283,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,2.40,N,1.431583,103.775304
W109,BLK 764B WOODLANDS CIRCLE,23995.7850,47408.7711,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.445022,103.797337
W11,BLK 22/27 MARSILING DRIVE,21255.3672,47104.1328,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.50,N,1.442267,103.772711
W11M,BLK 29A MARSILING DR,21271.5200,47154.7049,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N,1.442724,103.772857
W12M,BLK 34A MARSILING DR,21198.8774,47366.6434,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N,1.444641,103.772204
W13,BLK 201/206 MARSILING DRIVE,21488.6740,47244.6194,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N,1.443537,103.774808
W14,BLK 210/218 MARSILING CRESCENT,21284.6738,47633.2891,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.447052,103.772975
W16,MARSILING INDUSTRIAL EST,22275.6094,46924.5039,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0.00,N,1.440642,103.781879
W17,BLK 101-113 WOODLANDS ST 13,22249.7662,46486.5748,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.436682,103.781647
W18,BLK 114-133 MARSILING RISE,22115.7552,46747.5940,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.439043,103.780443
W181,BLK 181 MARSILING ROAD,21988.2079,46815.1990,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N,1.439654,103.779297
W182,BLK 182 WOODLANDS STREET 13,21621.1257,46318.1491,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.435159,103.775998
W185,BLK 185 WOODLANDS STREET 13,21673.9257,46440.8216,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N,1.436268,103.776473
W19,BLK 134-143 MARSILING RD,21755.7880,46587.4955,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.437595,103.777208
W20,BLK 144-166 WOODLANDS ST 13,21482.2371,46304.8149,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.435038,103.774750
W21,BLK 167-179 WOODLANDS ST 13,21847.2739,46264.6640,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.434675,103.778030
W23,BLK 336-350 WOODLANDS STREET 32,22191.7187,45992.2266,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.432211,103.781126
W23T,BLK 344 WOODLANDS STREET 32,22109.3581,45893.4989,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.431318,103.780386
W24,BLK 321-335 WOODLANDS STREET 32,21992.0066,45860.9547,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.431024,103.779331
W25,BLK 307-320 WOODLANDS AVENUE 1,21642.9242,45782.9456,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.430318,103.776194
W26,BLK 301/302 WOODLANDS ST 31,21430.5762,45933.9805,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.50,N,1.431684,103.774286
W27,BLK 303 WOODLANDS ST 31,21388.7832,45861.0977,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.50,N,1.431025,103.773911
W28,BLK 304/305 WOODLANDS ST 31,21382.8242,45760.7109,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.50,N,1.430117,103.773857
W29,BLK 306/306A WOODLANDS ST 31,21484.0352,45758.1875,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,0,4.50,N,1.430095,103.774767
W3,BLK 4A/6A WOODLANDS CENTRE ROAD,20906.7446,46925.2015,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,4.50,N,1.440648,103.769579
W30,BLK 305 WOODLANDS ST 31,21406.3320,45779.8253,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.00,N,1.430290,103.774068
W36,BLK 801-810 WOODLANDS STREET 81,22780.8105,47005.8672,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.441378,103.786419
W37,BLK 816-821 WOODLANDS STREET 82,23227.4135,47060.8098,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.441875,103.790432
W39,BLK 830-836 WOODLANDS STREET 83,23315.9648,46842.4180,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.439900,103.791228
W4,BLK 6/7 MARSILING DRIVE,21704.3672,47125.2891,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.442458,103.776746
W4M,BLK 7A MARSILING DRIVE,21619.4951,47025.8162,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.441559,103.775984
W40,BLK 837-850 WOODLANDS STREET 82,23403.6522,47029.9515,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.441596,103.792016
W41,BLK 851-856 WOODLANDS STREET 83,23548.9652,46854.6331,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.50,N,1.440011,103.793322
W43,BLK 406A WOODLANDS STREET 41,21182.9312,45692.8787,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.00,N,1.429504,103.772061
W44,BLK 413A WOODLANDS STREET 41,21205.5217,45525.4699,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.427990,103.772264
W45,BLK 421A WOODLANDS STREET 41,21528.0175,45524.5271,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.427981,103.775162
W46,BLK 426A WOODLANDS STREET 41,21362.6102,45378.0962,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N,1.426657,103.773676
W47,WOODLANDS INDUSTRIAL PARK E,24226.8525,47888.1631,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0.00,N,1.449358,103.799413
W48,BLK 874A WOODLANDS STREET 81,23070.9310,47203.7395,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.443168,103.789026
W49,BLK 839A WOODLANDS STREET 82,23405.0247,47174.9596,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.442908,103.792028
W5,BLK 10/13 MARSILING LANE,21865.5141,46936.8596,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.50,N,1.440754,103.778194
W5M,BLK 13A MARSILING LANE,21927.7465,47034.7509,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N,1.441639,103.778753
W50,BLK 846A WOODLANDS AVENUE 4,23590.4851,47176.9397,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.00,N,1.442926,103.793695
